,Place_ID,Place_Name,User,Review,Star
102,ChIJaZf12R5Zei4R7FA67p9nm1c,Journey Coffee & Records,sheerin wardani,"bagus tempatnya, ke sana pas morning hour, boleh tanya ke baristanya ada promo pagi apa.. krn kadang tdk diinfo hehe, terus ps first time ke sana agak kecewa dateng jam 8 pagi, mesin kopi blm siap harus nunggu sejam dl buat pesan hot latte😭 tolong pelayanan ditingkatkan lagi ya supaya lebih siap buka di pagi hari, tempatnya udah oke banget lucu unik estetik but pelayanan perlu dikoreksi thanks",5
103,ChIJaZf12R5Zei4R7FA67p9nm1c,Journey Coffee & Records,Felix Ramadhan,"salah satu coffeeshop yang mempunyai konsep musik yang sangat bagus dan tempat kumpulnya anak2 musik dijogja maupun luar jogja, sangat rekomen!! gokill abis!!",5
104,ChIJaZf12R5Zei4R7FA67p9nm1c,Journey Coffee & Records,dya lovid,"Lokasi di demangan, bawah ada distro caffenya 2 lantai, viewnya bagus banget apalagi ketika gerimis. Kopinya enak",5
105,ChIJaZf12R5Zei4R7FA67p9nm1c,Journey Coffee & Records,Nurul Setyowati,"Salah satu coffee shop jogja yang punya konsep unik. Ada banyak space pilihan, tempatnya nyaman buat sendiri atau sama temen🙌🏻",5
106,ChIJaZf12R5Zei4R7FA67p9nm1c,Journey Coffee & Records,Xi Lu,"Tempat estetik, ada photobooth nya, banyak spot foto. Tempatnya punya 2 lantai, yang lantai satu no smoking area untuk indoornya, dan lantai 2 untuk smoking area.",5
107,ChIJaZf12R5Zei4R7FA67p9nm1c,Journey Coffee & Records,Moh fauzan ezha,"Tempatnya nyaman buat mahasiswa nugas. Bisa untuk nugas sendiri ataupun diskusi kelompok. Snack dan minumannya enak.

Tutup pukul 23.00 wib",5
108,ChIJaZf12R5Zei4R7FA67p9nm1c,Journey Coffee & Records,Lidah Sapi,"Siapa yang sangka gue menemukan album favorit disini, 700k is a worth money to buy an timeless masterpiece 😍😍😍",5
109,ChIJIYxNkC7lei4RbHiHGxHTtrE,Jus Emak ꦗꦸꦱ꧀​ꦌꦩꦏ꧀,Wanda Duwila,"Salah satu kedai juice yang ""worth to buy"" di Jogja. Juice nya gak hanya banyak air, es, dan gula, tapi komposisi buahnya juga banyak. Beda deh dari kedai juice kebanyakan. Wajib dicoba! Untuk se cup juice alpukat dihargai Rp. 9.000 harga murah tapi rasa oke.",5
110,ChIJIYxNkC7lei4RbHiHGxHTtrE,Jus Emak ꦗꦸꦱ꧀​ꦌꦩꦏ꧀,Muhammad Yasirroni,"Tempat favorit minum jus sejak sekitar delapan tahun yang lalu. Murah, enak.",5
111,ChIJIYxNkC7lei4RbHiHGxHTtrE,Jus Emak ꦗꦸꦱ꧀​ꦌꦩꦏ꧀,Giman Adzra,"Beda rasa juicenya,,dan harganya murah",5
112,ChIJIYxNkC7lei4RbHiHGxHTtrE,Jus Emak ꦗꦸꦱ꧀​ꦌꦩꦏ꧀,Ina-Adzra,,5
113,ChIJIYxNkC7lei4RbHiHGxHTtrE,Jus Emak ꦗꦸꦱ꧀​ꦌꦩꦏ꧀,Sita Adelia Jatu Wijayanti,,5
114,ChIJIYxNkC7lei4RbHiHGxHTtrE,Jus Emak ꦗꦸꦱ꧀​ꦌꦩꦏ꧀,Abinizar Faris Ramadianshah,,5
115,ChIJm5YEmQhbei4RV5D59a-OarI,K-Space Prambanan,Nita Gavin,"Makanan dan minuman enak2 semua,harga juga murah..tp sayangnya pelayanan kurang ramah,masnya yg jaga ketus..",3
116,ChIJm5YEmQhbei4RV5D59a-OarI,K-Space Prambanan,Benny Fitrianto,"Makanannya enak, pelayanan servicenya bagus, harganya  terjangkau, menunya lengkap. Patut untuk dicoba dan recommended",5
117,ChIJm5YEmQhbei4RV5D59a-OarI,K-Space Prambanan,Arsa Nara,"Nyobain Fried Chicken Combo, ada kentang goreng nya.. enak kenyang!
Minum Coffee Caramel ... kekentalan kopi nya pas.. rasa mantul",5
118,ChIJm5YEmQhbei4RV5D59a-OarI,K-Space Prambanan,Hutdi Nurcahyo,"Tempat dengan atmosfir yang asyik buat nongkrong maupun momong, asik banget kalau sore atau malem disini. Walupun last order 19.30, tetep asik setelah itu.",5
119,ChIJm5YEmQhbei4RV5D59a-OarI,K-Space Prambanan,Mahmudi Rizky,"Tempat nya bersih dan mudah dijangkau, harga juga bersahabat",5
120,ChIJm5YEmQhbei4RV5D59a-OarI,K-Space Prambanan,Basuki Suryanto,,5
121,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),Hadit Fikri,"Well kesini karena ikut kelas BISINDO tingkat 2. Ketemu Mas Rizky yang baik banget dan sayangnya waktu kesini yang jual susu atau makanan gak buka, jadi belum sempat nyicip makanan di sini.

Tempatnya bagus dan unik, sayang penerangannya masih sangat kurang, jadi waktu kesini rasanya gelap banget dan seakan2 kaya mau tutup gitu.

Terus saya bingung nyari toiletnya dimana hehe",4
122,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),Isgar Dini,"Tempat makan ini terletak di pusat kota. Dekat dengan Alun-alun kidul. Tempatnya luas, nyaman, dan hening. Bangunan tua belanda. Didirikan dan dikelola sama teman-teman yang berkebutuhan khusus, tidak bisa mendengar dan berbicara. Begitulah serunya. Kita bisa belajar berkomunikasi cara mereka di sini. Banyak ilmu di dapat. Terdapat buku-buku yang bisa dibaca. Ada beberapa mainan, seperti UNO yg bisa kita pinjam sembari menunggu pesanan datang. Jangan takut bagaimana ordernya. Menu makanan ada di monitor yang terletak di meja kasir. Jadi kita tinggal tunjuk saja makanan apa yg kita pilih. Menu-menunya dari snack ringan sampai makanan berat. Dan harganya dong, murah banget. Rasanya juga enak. Puas banget bisa makan dan berkumpul di sini.",5
123,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),Rosfita Hanis Astuti,"Tempatnya nyaman, penjualnya ramah, bisa belajar bahasa isyarat alias langsung praktik dengan teman-teman tuli disini. Mereka luar biasa. 😃👍 …",5
124,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),kinanti sekar,Kafe Susu Tuli ini makanan sederhana emang bisa dinikmati semua dan tentunya pelayanannya ramah pramusaji nya Tuli namun mereka cerdas membaca pembeli saat kita bingung mereka bisa membaca gerak bibir dan ekspresi kita tentunya 😁 silahkan hadir buat nongkrong dan jajan jajan enak lainnya disana …,5
125,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),Berbagi Itu Indah,"Terimakasih banyak Kasuli.....susunya makyuss makanannya nikmat, tempatnya enak dan nyaman buat sharing bareng....semoga semakin laris dan berkah 👍👍👍💌",5
126,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),ari tewe,Warung susu sapi murni yang diberi nama Kasuli (Kafe Susu Tuli) ini dikelola oleh seorang tuna rungu (tuli). Dan memang beberapa pengunjung adalah teman2 tuli. Selain menikmati susu sapi murni kita juga bisa menikmati karya2 seni seperti lukisan dan fotografi yang semuanya hasil karya dari teman2 difabel. Disediakan juga air minum untuk kesehatan secara gratis. Air minum ini diolah setelah melewati proses penelitian sehingga aman untuk dikonsumsi.,5
127,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),Fernando Hergiera,"Untuk teman-teman yang ingin belajar Bahasa Isyarat, sangat cocok",5
128,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),Agustinus Ambar,"Tempat kuliner sekaligus buat nongki nongki yang asik nih Lur. Lokasinya jauh dari keramaian, sepi, jadi asik buat ngobrol ngobrol. Menu yang ditawarkan aneka olahan susu + camilan dan mie. Rasanya endesss dan cukup murah. Dikelola temen temen difabel. Pelayanan ramah dan memuaskan. Recommended!",5
129,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),Taufiq Hidayatullah,Dia kasir katanya Mohon sudah tutup yang belum tutup jam 10.22,1
130,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),Rendra Agusta,"Susunya segar, makanannya enak dan harga ramah di kantong..😁 …",5
131,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),Gevi Noviyanti,Selain bisa memesan minuman dan makanan ringan. Di tempat ini bisa belajar bahasa isyarat bersama teman-teman tuli secara langsung.,5
132,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),Bramanti Wisnu,"Dari pengalaman disini, suasana sangat nyaman, ada pilihan outdoor sm indoor walaupun ga terlalu banyak kursi mejanya.. atau saya yg ga liat aja haha. Mas-nya ramah banget, terus pelayanan oke punya.. untuk makanan sama minuman enak kok, harga standar wajar.. overall mantap",5
133,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),MUV leather craft,"yuuk..! datang menikmati sajian susu yang leziiiss & menu pendamping yang maknyuss..

Bisa juga belajar bahasa isyarat secara gratis, langsung oleh teman² tuli, kapan lagi jajan nyaman dan enak berbonus interaksi dan belajar bahasa isyarat.

Tempat nyaman.. ngga bising, cocok buat diskusi dan sharing

ayook merapat..!
Tuli Berdikari..!!",5
134,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),Vita Tamara,"Untuk fasilitas kursi dan meja sangat terbatas ya, menunya jg yg mudah di tenukan dan murah",4
135,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),dona Kutus Kutus,"Asik banget susu segar nya uenaak, ada French fried nya Krenyes Krenyes, selulernya juga ramah banget.

Rekomended banget buat santai di sore n malam hari 👍🏼",5
136,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),Rianto Purnomo,Nyusu dikene gaes... Cemilane juga endes,5
137,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),Amung Laurentia,Makanan nya enak.... susu murni nya juga enak.... disajikan oleh teman teman tuli yang semangatnya okeeee bgt....,5
138,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),Fajri Hidayat,"Tempat yang nlbersih, nyaman dan ramah bagi disabilitas dan orang berkebutuhan khusus.",5
139,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),Jelajah candiijo,"Nyaman dan special susu murni
Sehat selalu Ahmad dan kawan kawan",5
140,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),Nurinaernest,"Di Kasuli, Mbak dan Masnya sangat ramah :)",5
141,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),Ofix Okefix,Asik tmptnya minumannya juga enak,5
142,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),muhammad dimas pamungkas,"Tempatnya enak bisa buat karoke, dunia berasa milik sendiri 😂 …",5
143,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),Danardana,"Bangga dan bahagia dengan semua yang ada di tempat ini...aku bisa, kamu bisa, kita semua sama...😍🤩😇 …",5
144,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),Atun Maryatun,Ketemu komunitas,5
145,ChIJ_WKkLNxXei4R7Jh9_wrcp9U,KASULI (Kafe Susu Tuli),Tsetcha Techa,"Tempatnya bagus, bersih top",4
146,ChIJvzMt5OBZei4RiALJAMxEPyQ,KAVGA KEBAB,Abdul Hamid Ahya,"Halalan Thayyiban, kebabnya mantab, penjualnya ramah... Jangan ragu² beli disini",5
147,ChIJvzMt5OBZei4RiALJAMxEPyQ,KAVGA KEBAB,dont subscribe,Kebabnya mantap mase penjuaknya ramaaah banget...bersih juga .....⭐⭐⭐⭐⭐,5
148,ChIJvzMt5OBZei4RiALJAMxEPyQ,KAVGA KEBAB,Sakmadyone Mawon,Sehat dan sukses selalu mas Toha ~,5
149,ChIJvzMt5OBZei4RiALJAMxEPyQ,KAVGA KEBAB,Toha Miftahudin,"Porsi kebab&Burger nya gede banget rasanya juga mantull.. beda sama yg lain, penjualnya juga ramah bangetttt",5
150,ChIJvzMt5OBZei4RiALJAMxEPyQ,KAVGA KEBAB,AIM Wae,"Resto bersih sekali, penjual ramah",5
151,ChIJvzMt5OBZei4RiALJAMxEPyQ,KAVGA KEBAB,Farid Abdillah,"Enak, komplit harga ramah 👌 …",5
152,ChIJvzMt5OBZei4RiALJAMxEPyQ,KAVGA KEBAB,Ardan Alfatan,Murah enak,5
153,ChIJvzMt5OBZei4RiALJAMxEPyQ,KAVGA KEBAB,Tri Hartono,Mantapzz,5
154,ChIJvzMt5OBZei4RiALJAMxEPyQ,KAVGA KEBAB,Agung Nugroho,penjualnya tunggal,5
155,ChIJvzMt5OBZei4RiALJAMxEPyQ,KAVGA KEBAB,Imawan Aji,,5
156,ChIJvzMt5OBZei4RiALJAMxEPyQ,KAVGA KEBAB,Dwi Ratna Susilowati,,3
157,ChIJvzMt5OBZei4RiALJAMxEPyQ,KAVGA KEBAB,PAR YANTO,,5
158,ChIJvzMt5OBZei4RiALJAMxEPyQ,KAVGA KEBAB,Diajeng Sekar Tanjung,,5
159,ChIJvzMt5OBZei4RiALJAMxEPyQ,KAVGA KEBAB,Faldi Armando Sudiro,,5
160,ChIJvzMt5OBZei4RiALJAMxEPyQ,KAVGA KEBAB,Muslihat Playgame,,5
161,ChIJvzMt5OBZei4RiALJAMxEPyQ,KAVGA KEBAB,wiwit brahmantyo,,5
162,ChIJvzMt5OBZei4RiALJAMxEPyQ,KAVGA KEBAB,Ichwan Sukarno,,5
163,ChIJvzMt5OBZei4RiALJAMxEPyQ,KAVGA KEBAB,Duren 77,,5
164,ChIJvzMt5OBZei4RiALJAMxEPyQ,KAVGA KEBAB,NEX OMPI,,5
165,ChIJvzMt5OBZei4RiALJAMxEPyQ,KAVGA KEBAB,Ari Pramana,,5
166,ChIJVapN4JpZei4RcWg8IfiJlRw,KEDAI CINTA UNY,ken_ kun,,5
167,ChIJVapN4JpZei4RcWg8IfiJlRw,KEDAI CINTA UNY,eva emilia,,5
168,ChIJNyTTyIK1ey4RvIRJaw8eSFk,KEDAI KAPTEN MUDA,gatot Ardianto,Dingin,5
169,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,rita lisdiana,"Lumayan nich ada promo gocengan ice cream ....enak,lembut dan cream puff nya nyusss dech tapi harus pesen yg panas biar bener² terasa kresss n lumer isinya ..",5
170,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,Gabriella Paramita,"Kesini pas lagi PPKM, kebetulan lagi belanja di mirota jadi sekalian kesini karena kepo juga sama sambal matah dan sambal koreknya.

Pas kesini sepiii banget nggak ada pelanggan lain selain saya, karyawan yang jaga juga cuma 2 orang untungnya ramah, helpfully dan cekatan.

Nggak ada check suhu tubuh atau tempat cuci tangan, cuma ada hand sanitizer didepan pintu masuk.

Karena PPKM jadilah saya take away ini makanan. Pas sampe rumah dan dimakan, ayamnya masih kriuk diluar tapi dalemnya sama sekali nggak juicy!
Kerasanya kaya ayam lama yang digoreng berulang kali! Kecewa banget sih jujur padahal sambel korek dan sambel matahnya cukup oke. Walaupun sambel matahnya lumayan aneh karena sambal matah kan harusnya segar yaa.. but masih bisa dinikmati. Tapi ayamnyaaaaa parahhhh bangetttt😭😭😭 bumbunya udah nggak kerasa, cuma kerasa ayam keras dan berserat padahal kalau paha atas harusnya juicy banget..

hhhh mending cabang lainnn dehhhh, saran ajasi ini dari pada tutup mending direnovasi jadi kaya model di jakal atau jamal. karena udah sepi bangettt..",2
171,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,Euricha Fany,"Gw belum pernah review kesini ya padahal sering banget kesini 😂

Disini termasuk KFC yang gw suka sih. Dibilang rame bgt enggak, dibilang sepi jg enggak. Tempatnya enak, nyaman, dan luas. Jadi gw kalo belanja di Mirota nangkringnya disini deh. Promo promo KFC apa gt juga semua berlaku disini. Tp so far gw suka karna antrinya gak lama dan gak full orang 😂",5
172,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,Adinda Rabiki,"Ayamnya enak, masnya ramah cuma masukan untuk toiletnya agar lebih diperhatikan. Tempatnya luas",5
173,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,Putri Utami,"Pas mau duduk di deretan meja paling utara, korsi plastinya kuwotorrrr buanget, setahuku emang untuk beresin bungkus makanan, minuman dan nampan setelah kita makan itu udah self service tapi ini kursi apa iya nggak di bersihin sama pegawainya kotor bgt sumpah. Dan masak ya di ruangan ber AC gitu ada lalet ijo terbang satu gede bgttttt sumpah nggak bohong nyesel waktu itu nggak saya foto pas laletnya hinggap di meja saja, cuman heran aja gedungnya luas bagus gitu tapi dalemnya OMG... Dr sekian banyak cabang yg pernah saya datengin cabang ini bikin saya merinding jorok bgt.  Tolong di kelola lg dengan baik supaya tidak ada yg zonk seperti saya",1
174,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,Cynthia Annisa,"Yaaaaa kfc👀👍🏻 letaknya di pojokkan, parkirannya di basement.",5
175,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,Yanu Arianto,"Enak buat nongkrong bareng temen,pasangan dan keluarga ...ga terlalu ramai",5
176,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,Brank Yudi,"🏠 Gerai ini dulu sempat berjaya di tahun 80 - 2000 an. Klo makan di restoran cepat saji ini adalah kalangan terbatas dan berduit. Mungkin banyak gerai lain mulai sepi. Ada jenis yg lebih murah.
Makanannya ok banget , petugas ramah dan tempat bersih.
❎ Harganya relatif mahal,",4
177,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,Diana rachma,"Tempat buat melipir sebentar dari ke hectic an kampus UGM. Ngadem setelah macet macet di jakal kalau siang.

Tempat nya agak sepi jadi enak buat yg mau makan sendiri atau sekedar nyemil aja",4
178,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,Azizah Hasna' Arifin,"Lokasinya sangat strategis. Berada di perempatan. Sangat dekat dengan mirota kampus, kampus UGM, MAN 1 Yogyakarta. Parkiran luas berada di basement. Retrubusi parkir 2000 untuk motor dan 3000 untuk mobil. Tempat makan ada di lantai 1 dan kadang dibuka juga lantai 2 kalau sedang ramai. Lokasi bersih.
Hanya saja ada kendala saat pembayaran menggunakan DANA selalu error di kasir tertentu.",4
179,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,Timothy Dewa,"Sejak 2017 jadi tempat favorit makan, minum kopi KFC dan bikin tugas. Ayamnya fresh dan krispi, paket harga mahasiswa. Cukup lengang dan tidak pernah berjejal tamu. Sejak pandemi agak sepi tapi tetap buka kok. Ruangannya besar dan langit”nya tinggi, tempat asyik deh pokoknya buat mampir sejenak.",5
180,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,Adolfina Tiku Lembang,"tempatnya sih nyaman untuk makan, tapi pelayanan agak cuek",4
181,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,Ake Widyastomo,"Tempat makan cepat saji dengan letak lokasi yang strategis, area makan nyaman dan bersih, terdapat pilihan area makan semi terbuka serta full indoor",5
182,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,hendra andrea,Ayam ori nya emang ga ada lawan... Tetep jadi favorit... Supnya yg selalu enak... Dan kemaren dapet mainan gatotkaca series... KFC akan tetap selalu jadi favorit keluarga...,5
183,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,Refficha,KFC paling favorit. Gatau kenapa tapi kalau disini makan jadi nyaman karena tempatnya luas,5
184,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,Mei Pritangguh,"Sama seperti gerai lainnya. Tempat selalu ramai di saat jam makan siang dan malam, kebanyakan mahasiswa, beberapa ngerjain tugas disini sehingga membuat meja selalu penuh. Karena murah juga
Kelas mahasiswa banget emang
Strategis, parkir luas di basement",4
185,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,Nurhana Tri Utami,"KFC deket kampus dulu.
Tempatnya luas.
Ada yang di dalem dan luar (kayanya smoking area).
Ke sini pas pandemi, enggak ada pengecekan suhu dulu di awal.
Nggak ada tempat cuci tangan di luar. Adanya ya di dalem. Hand sanitizer ada di depan kasir.
At least kasir pakai masker.

Untuk soal rasa, ya sama lah kaya di store lain.
Pas ke sini kemarin tumben sepi banget.

PS: tetap protokol kesehatan, ya.",4
186,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,dwiz Rohadi,"Lokasi mudah ditemukan karena berada di pinggir jalan, cuma sayangnya berada tepat di pojok lampu APILL, jadi untuk belok ke tempat ini harus sabar antri menunggu lampu APILL hijau.
Makanan, ya standar KFC-KFC yang lain.
Tempat luas & bersih, pelayanan ramah.
Tidak ada playground untuk anak-anak. Jadi kalau kesini dengan keluarga & membawa anak kecil, ya murni untuk makan saja.
Cuma toiletnya rada kurang bersih.
Kalau dari tempat parkir di basement naik tangga, bau kurang sedap sering tercium, jadi merasa ga nyaman kalau parkir di basement. Saya seringnya parkir di gedung lain, biar tidak mencium aroma tidak sedap basement.
Sarannya tolong untuk dibersihkan secara berkala toiletnya, diberi pewangi ato karbol apa gitulah biar aroma yang tercium tidak merusak mood orang yang mau makan.",4
187,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,Nufahn,Restaurant cepat saji yang cocok buat makan bareng keluarga. Lokasinya juga strategis dekat dengan pusat perbelanjaan. Menu andalannya pastinya ayam goreng. Pelayanannya juga cepat dan mbak mas nya semua ramah.,4
188,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,Shukma Cendykia,Tempatnya enak bgt....,5
189,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,Herbunga P.Buwana,Ada mas karyawan yg baik poll di sini 😍,5
190,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,Defrian Hidayat,"Sama seperti KFC lainnya.
Lebih sepi, nyaman kalau ingin makan sendiri",5
191,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,Achmad Acep Sukarna,Saat kunjungan ke Jogja mampir di sini untuk belikan sarapan anak ...,5
192,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,Maulida Putri,"Abis dari rsup dr.sardjito
Mampir lah isi bensin..",4
193,ChIJ8Z8uOzRYei4RlcQtD0KXIAY,KFC UGM Yogyakarta,Naufal Afif,"Tempatnya enak. Sepi ga terlalu rame.
Kalau makanannya sih seperti yg lainnya.
Parkirnya luas ada di basement

Food : ⭐️⭐️⭐️⭐️
Price : 💰💰💰
Place : ⭐️⭐️⭐️⭐️
Musholla : ✅

Catatan.
Semua review diatas didasarkan pada pengalaman dan kejadian yang dialami pada saat itu.",4
194,ChIJN_B4K13jei4RHfuCeHw2iBo,KFC,FAJAR Htt,"Untuk rasa tidak perlu diragukan lagi
Porsi ✅ medium kenyang.

Jajan di sini kalau selesai makan bisa damai sentosa beberes sendiri tanpa dinyinyir, ""bawa ke belakang sekalian dicuci nampannya"".

Semoga makanan cepat saji lainnya bs ngikuti cara KFC self service. Jd konsumen berikutnya tida perlu nunggu pegawai beberes meja dulu.",5
195,ChIJN_B4K13jei4RHfuCeHw2iBo,KFC,Abdul Aziz,"1 gerai kfc yang paling beda dari yang lain. Pelayanan kurang ramah, menu yang datang tidak sesuai pesanan.",4
196,ChIJN_B4K13jei4RHfuCeHw2iBo,KFC,I Nurmalia Evitawati,"Makin ke sini kenapa makin drop aja nih performanya, minumannya beda bgt sama gambar, ini sih floatnya terlalu lembek
Untuk makanan gak kefoto rasanya jg beda",3
197,ChIJN_B4K13jei4RHfuCeHw2iBo,KFC,Araminta Shittadevy,Si juara ayam. The one n only. Semua menu disini favorite. Cream soup n perkedel yg ku suka. Mocha float juga,5
198,ChIJN_B4K13jei4RHfuCeHw2iBo,KFC,Rahma El Fahmi,"📍Lokasi KFC nya ada di lantai bawah, di pojokan
🧕 Pelayanan cepat banget, karyawan baik dan ramah. Tiap ada yang pergi tempatnya langsung dibersihkan. Tersedia hand sanitizer juga di sini.
👥 Pengunjung banyak dan ramai. Tapi suasana di sini tetap nyaman, gak bising, pas buat ngobrol santai sama teman
🍔 Burger nya enak 👍🏻
🥤 Minumannya tapi kurang manis 😅
Selamat mencoba 🥰",4
